loudness,acousticness
-14.59,1.49e-05
-11.961,0.926
-9.955,0.00676
-7.019,0.612
-13.81,0.927
-8.352,0.979
-8.687,0.995
-9.091,0.223
-11.021,0.0822
-25.651,0.17
-9.516,0.0551
-13.14,0.932
-11.37,0.819
-18.391,0.307
-8.22,0.22
-7.54,0.061
-9.602,0.063
-8.547,0.995
-13.767,0.768
-8.198,0.0205
-0.575,0.819
-12.796,0.00168
-5.123,0.104
-8.229,0.577
-10.571,0.028
-17.762,0.284
-9.293,0.647
-11.292,0.939
-13.528,0.484
-12.23,0.29
-6.063,0.281
-12.382,0.14
-9.177,1.49e-05
-12.332,0.0802
-9.462,0.108
-9.432,0.302
-15.085,0.345
-9.196,0.995
-7.272,0.501
-6.375,0.25
-9.241,0.291
-14.795,0.765
-13.448,0.912
-8.686,0.95
-7.359,0.995
-7.346,0.981
-7.804,0.397
-11.799,0.991
-6.32,0.987
-12.292,0.0851
-9.983,0.644
-6.649,0.158
-11.578,0.933
-7.475,0.365
-6.168,0.0219
-12.261,0.574
-9.288,0.683
-3.279,0.00303
-12.796,0.502
-8.943,0.538
-12.929,0.995
-9.101,0.0179
-10.13,0.995
-9.43,0.996
-11.932,0.0321
-8.877,0.995
-6.785,0.557
-12.229,0.937
-11.337,4.18e-05
-9.646,0.996
-10.772,0.296
-10.462,0.167
-3.198,0.815
-6.269,0.114
-9.769,0.996
-9.623,0.451
-8.428,0.994
-13.948,0.296
-6.85,0.535
-8.748,0.386
-14.905,0.00148
-10.502,0.000608
-8.76,0.995
-11.885,0.478
-7.265,0.418
-11.624,0.976
-13.779,0.01
-10.992,0.982
-8.426,0.0302
-6.13,0.251
-11.842,0.909
-9.955,0.00676
-11.388,0.844
-8.606,0.311
-9.124,0.993
-12.622,0.242
-11.593,0.995
-8.1,0.311
-7.178,0.524
-5.492,0.164
-8.745,0.995
-12.133,0.718
-17.754,0.268
-5.61,0.037
-18.391,0.307
-6.686,0.178
-5.994,0.0226
-8.509,0.995
-10.502,0.000608
-8.967,0.996
-8.662,0.995
-10.366,0.993
-7.276,0.328
-10.11,0.809
-18.018,0.557
-12.191,0.191
-8.307,0.903
-12.211,0.995
-12.387,0.0553
-8.226,0.996
-9.089,0.978
-17.488,0.951
-9.614,0.975
-4.608,0.299
-12.822,0.945
-8.018,0.649
-9.153,0.995
-12.255,0.833
-9.231,0.995
-11.218,7.87e-05
-11.26,0.371
-7.81,0.995
-11.688,0.993
-9.616,0.995
-12.425,0.995
-14.671,0.143
-9.798,0.171
-12.986,0.994
-7.982,0.556
-10.243,0.873
0.948,0.178
-13.398,0.121
-9.944,0.859
-13.741,0.925
-14.019,0.473
-11.379,0.691
-17.098,0.839
-12.313,0.891
-12.628,0.585
-8.795,0.863
-9.575,0.164
-9.482,0.656
-10.836,0.636
-11.372,0.0341
-9.657,0.203
-18.547,0.86
-10.479,0.758
-10.462,0.677
-17.022,0.606
-12.492,0.452
-11.184,0.607
-13.992,0.318
-10.253,0.846
-12.288,0.147
-7.912,0.178
-10.995,0.338
-11.34,0.039
-14.57,0.853
-9.896,0.502
-13.475,0.661
-10.341,0.0324
-8.502,0.323
-14.561,0.41
-14.178,0.879
-12.127,0.00128
-16.172,0.611
-14.722,0.0058
-13.777,0.487
-9.422,0.0938
-10.622,0.0929
-13.74,0.826
-8.953,0.932
-9.526,0.911
-23.668,0.877
-11.871,0.338
-13.26,0.606
-9.721,0.905
-12.611,0.845
-13.675,0.451
-11.717,0.112
-6.993,0.141
-14.249,0.947
-18.501,0.857
-15.167,0.757
-7.542,0.234
-17.747,0.331
-15.97,0.683
-10.978,0.92
-8.056,0.288
-9.81,0.0819
-15.388,0.387
-12.186,0.649
-17.255,0.405
-7.254,0.7
-8.525,0.0808
-12.168,0.0827
-13.628,0.927
-25.604,0.886
-14.832,0.953
-8.33,0.711
-5.663,0.329
-14.76,0.752
-17.503,0.588
-18.59,0.941
-13.018,0.496
-9.588,0.0533
-15.318,0.54
-8.944,0.663
-12.792,0.785
-11.239,0.211
-12.141,0.502
-10.215,0.722
-7.579,0.0732
-12.51,0.255
-14.643,0.765
-19.417,0.8
-13.615,0.117
-10.298,0.108
-16.797,0.9
-10.923,0.365
-10.668,0.503
-7.513,0.197
-12.749,0.73
-8.908,0.463
-9.587,0.681
-16.385,0.261
-18.872,0.877
-15.974,0.991
-11.775,0.00101
-9.909,0.251
-19.437,0.928
-7.647,0.0317
-18.071,0.909
-10.01,0.521
-12.056,0.768
-16.032,0.969
-17.884,0.689
-14.855,0.258
-6.536,0.538
-12.603,0.801
-12.709,0.932
-11.192,0.655
-11.376,0.431
-13.504,0.717
-11.093,0.811
-13.288,0.798
-9.169,0.141
-10.227,0.505
-8.818,0.222
-12.503,0.561
-11.271,0.367
-9.328,0.79
-13.742,0.264
-20.576,0.895
-16.171,0.978
-9.744,0.724
-10.892,0.343
-10.753,0.777
-6.814,0.854
-13.547,0.539
-6.356,0.592
-15.97,0.99
-11.131,0.209
-8.537,0.489
-12.026,0.719
-8.938,0.0147
-8.009,0.293
-7.101,0.0135
-14.963,0.804
-12.87,0.59
-14.677,0.37
-14.332,0.487
-12.83,0.862
-10.752,0.401
-12.677,0.193
-16.064,0.688
-11.563,0.269
-8.707,0.11
-14.22,0.235
-9.386,0.188
-11.792,0.449
-12.72,0.555
-14.342,0.875
-8.864,0.67
-20.951,0.919
-11.409,0.656
-15.132,0.838
-12.871,0.653
-14.029,0.441
-18.737,0.588
-9.1,0.138
-9.154,0.706
-12.047,0.158
-11.282,0.89
-12.487,0.699
-11.412,0.422
-11.946,0.668
-12.397,0.0278
-12.208,0.0496
-13.07,0.0879
-9.747,0.0169
-6.063,0.354
-8.468,0.126
-15.132,0.813
-6.87,0.12
-13.063,0.766
-12.077,0.165
-7.282,0.788
-8.841,0.164
-8.604,0.147
-4.057,0.0897
-16.969,0.308
-10.142,0.32
-11.46,0.179
-21.341,0.642
-9.671,0.477
-17.062,0.909
-14.961,0.0301
-12.706,0.0827
-11.427,0.718
-11.286,0.429
-10.024,0.355
-10.447,0.0751
-12.456,0.0472
-11.187,0.699
-8.605,0.332
-9.542,0.539
-11.945,0.115
-13.408,0.000389
-9.589,0.139
-12.503,0.61
-10.515,0.285
-11.121,0.916
-11.763,0.742
-6.91,0.0126
-13.149,0.162
-16.055,0.722
-12.444,0.688
-18.654,0.922
-5.152,0.248
-11.201,0.404
-20.617,0.883
-13.572,0.86
-9.518,0.26
-13.667,0.172
-5.677,0.322
-12.73,0.532
-17.749,0.706
-11.269,0.36
-9.74,0.267
-9.014,0.717
-9.81,0.0128
-10.443,0.846
-13.345,0.871
-16.555,0.907
-9.849,0.822
-9.576,0.349
-22.12,0.626
-10.913,0.581
-11.34,0.788
-20.503,0.895
-10.623,0.974
-11.913,0.386
-12.762,0.619
-5.972,0.0263
-7.236,0.148
-13.557,0.723
-11.567,0.0563
-13.034,0.513
-12.544,0.535
-11.886,0.0237
-10.597,0.697
-9.678,0.101
-12.515,0.727
-10.885,0.131
-11.93,0.812
-12.558,0.244
-18.565,0.812
-11.576,0.232
-9.769,0.542
-13.29,0.308
-11.591,0.132
-14.184,0.511
-11.975,0.84
-6.912,0.118
-12.082,0.929
-13.899,0.9
-11.362,0.369
-16.762,0.866
-7.331,0.719
-14.948,0.931
-16.441,0.0736
-11.511,0.914
-10.793,0.276
-15.195,0.29
-10.178,0.38
-6.087,0.556
-10.515,0.497
-11.885,0.902
-18.152,0.7
-12.303,0.55
-10.76,0.297
-17.179,0.929
-11.893,0.578
-13.449,0.00506
-13.395,0.487
-12.539,0.945
-12.388,0.22
-13.987,0.135
-15.259,0.271
-14.668,0.929
-20.228,0.449
-14.959,0.824
-15.003,0.665
-9.93,0.242
-13.056,0.403
-13.388,0.433
-12.895,0.0327
-12.461,0.81
-11.776,0.259
-23.261,0.568
-8.018,0.18
-15.526,0.792
-21.443,0.848
-14.317,0.796
-9.918,0.953
-9.597,0.0721
-8.972,0.292
-14.317,0.68
-7.688,0.0261
-7.052,0.234
-11.036,0.199
-10.894,0.0413
-6.624,0.0219
-16.477,0.734
-6.026,0.109
-8.655,0.398
-15.258,0.185
-16.57,0.868
-11.794,0.442
-9.188,0.784
-13.952,0.0125
-16.001,0.936
-10.575,0.655
-14.061,0.845
-22.483,0.78
-3.523,0.846
-12.815,0.593
-12.567,0.0969
-12.553,0.945
-9.724,0.142
-9.335,0.8
-10.704,0.206
-13.236,0.909
-7.325,0.772
-12.98,0.189
-14.583,0.606
-13.02,0.0354
-6.947,0.378
-16.747,0.949
-7.317,0.295
-10.608,0.142
-13.658,0.19
-13.956,0.844
-8.747,0.871
-3.518,0.0554
-8.44,0.135
-8.113,0.101
-16.814,0.209
-11.771,0.336
-8.097,0.000877
-8.107,0.861
-9.764,0.676
-7.803,0.00145
-14.417,0.965
-13.139,0.212
-10.814,0.168
-8.417,0.342
-15.411,0.554
-11.168,0.855
-9.403,0.0558
-18.092,0.86
-13.418,0.343
-11.211,0.896
-11.84,0.456
-11.404,0.753
-10.804,0.328
-15.663,0.797
-17.05,0.972
-11.255,0.212
-12.036,0.131
-11.061,0.274
-10.979,0.374
-12.539,0.889
-8.2,0.113
-14.365,0.388
-11.285,0.277
-13.759,0.287
-12.462,0.182
-15.078,0.668
-10.954,0.58
-8.542,0.278
-7.154,0.44
-13.693,0.576
-6.879,0.397
-9.427,0.417
-9.523,0.108
-18.25,0.906
-14.981,0.948
-18.567,0.907
-12.914,0.575
-10.611,0.257
-12.308,0.139
-10.773,0.846
-11.528,0.862
-21.573,0.877
-9.604,0.779
-12.495,0.268
-9.907,0.214
-12.063,0.44
-5.281,0.283
-13.254,0.212
-13.999,0.517
-12.448,0.111
-16.178,0.0812
-7.74,0.194
-10.137,0.763
-12.754,0.248
-11.174,0.399
-12.912,0.414
-12.468,0.216
-5.73,0.531
-9.234,0.0214
-11.521,0.795
-12.626,0.293
-12.153,0.609
-14.326,0.561
-13.136,0.195
-18.753,0.613
-7.705,0.541
-10.399,0.116
-15.405,0.935
-17.327,0.336
-13.097,0.711
-7.887,0.187
-12.25,0.352
-8.972,0.495
-10.109,0.951
-12.713,0.318
-10.581,0.0199
-7.21,0.31
-13.692,0.136
-17.906,0.972
-13.394,0.443
-12.143,0.234
-13.463,0.765
-12.834,0.489
-8.473,0.281
-12.177,0.292
-10.634,0.12
-11.156,0.816
-10.568,0.0715
-10.882,0.764
-5.462,0.382
-10.466,0.171
-12.144,0.0363
-6.623,0.0101
-16.861,0.98
-6.536,0.0584
-15.971,0.97
-11.15,0.438
-11.071,0.913
-10.758,0.608
-14.361,0.84
-9.337,0.0236
-14.254,0.0314
-13.654,0.835
-9.009,0.785
-11.837,0.928
-12.515,0.845
-9.595,0.317
-11.988,0.0306
-16.971,0.919
-9.435,0.587
-11.744,0.051
-14.733,0.121
-15.625,0.128
-12.058,0.067
-16.537,0.906
-13.182,0.586
-11.152,0.607
-13.452,0.531
-13.484,0.099
-11.696,0.463
-14.328,0.935
-8.488,0.894
-9.435,0.424
-11.714,0.674
-14.903,0.954
-14.955,0.957
-10.087,0.402
-10.934,0.785
-11.705,0.898
-13.651,0.182
-14.103,0.888
-16.619,0.828
-12.47,0.457
-11.487,0.0192
-22.622,0.785
-17.404,0.158
-17.474,0.642
-17.717,0.945
-7.549,0.304
-10.654,0.439
-18.456,0.936
-16.208,0.809
-8.436,0.717
-6.879,0.269
-15.479,0.0701
-9.477,0.662
-7.928,0.441
-10.593,0.849
-13.281,0.841
-11.103,0.857
-10.932,0.564
-7.079,0.947
-6.514,0.388
-13.46,0.074
-15.978,0.64
-8.683,0.377
-9.95,0.787
-11.631,0.804
-7.158,0.219
-8.036,0.0175
-9.241,0.0948
-5.242,0.267
-9.328,0.217
-11.702,0.938
-7.122,0.742
-10.602,0.867
-6.661,0.266
-11.843,0.953
-15.87,0.644
-8.234,0.795
-6.43,0.042
-10.793,0.673
-12.361,0.849
-7.123,0.0866
-10.271,0.921
-12.955,0.662
-8.243,0.428
-9.939,0.922
-4.797,0.174
-9.263,0.102
-7.763,0.0715
-9.247,0.744
-7.623,0.231
-12.721,0.616
-8.079,0.443
-9.484,0.861
-10.598,0.76
-7.341,0.716
-9.603,0.23
-8.823,0.576
-14.47,0.964
-5.855,0.0521
-11.19,0.839
-7.99,0.626
-7.877,0.346
-14.233,0.829
-6.022,0.78
-15.407,0.893
-22.346,0.74
-11.465,0.415
-7.854,0.00113
-9.871,0.209
-3.818,0.158
-8.07,0.726
-14.88,0.853
-10.256,0.229
-6.855,0.827
-6.886,0.543
-10.279,0.274
-5.938,0.431
-11.037,0.0921
-6.03,0.475
-9.535,0.858
-9.417,0.289
-12.923,0.886
-5.1,0.509
-11.853,0.871
-10.916,0.796
-9.369,0.0078
-10.691,0.727
-8.257,0.658
-18.159,0.781
-5.674,0.325
-8.789,0.922
-6.882,0.925
-15.969,0.923
-6.856,0.0719
-14.84,0.956
-14.771,0.346
-7.158,0.831
-4.474,0.358
-7.65,0.866
-13.197,0.928
-7.034,0.957
-6.228,0.00898
-13.299,0.383
-13.681,0.726
-8.828,0.76
-7.243,0.902
-10.834,0.67
-15.552,0.629
-5.022,0.328
-14.536,0.132
-15.776,0.415
-13.084,0.505
-13.576,0.645
-10.206,0.225
-22.571,0.735
-4.964,0.0923
-13.325,0.435
-5.12,0.0768
-5.612,0.00156
-5.932,0.00542
-5.761,0.0925
-7.215,0.802
-10.607,0.239
-7.242,0.0051
-6.029,0.549
-15.407,0.446
-8.133,0.349
-14.042,0.671
-6.002,0.0652
-7.951,0.725
-6.4,0.0055
-12.122,0.906
-9.98,0.533
-15.789,0.917
-13.662,0.689
-13.223,0.634
-9.112,0.085
-6.368,0.115
-17.922,0.873
-5.835,0.0864
-10.684,0.473
-8.138,0.241
-7.239,0.458
-5.778,0.469
-7.651,0.0239
-5.836,0.52
-8.745,0.44
-6.751,0.25
-5.452,0.648
-10.786,0.668
-3.62,0.0537
-9.481,0.831
-18.882,0.413
-11.538,0.837
-9.019,0.674
-10.023,0.906
-7.274,0.699
-12.387,0.355
-5.595,0.0278
-7.086,0.765
-10.412,0.5
-11.82,0.26
-15.344,0.813
-7.501,0.207
-10.715,0.00833
-12.931,0.67
-8.549,0.508
-8.045,0.0498
-8.95,0.126
-7.523,0.462
-5.003,0.0937
-9.529,0.461
-8.703,0.321
-5.15,0.235
-8.342,0.297
-6.281,0.876
-6.375,0.0052
-6.606,0.549
-15.642,0.4
-7.129,0.0687
-5.002,0.0801
-10.687,0.317
-22.191,0.549
-16.137,0.146
-4.702,0.709
-3.603,0.28
-7.295,0.269
-7.587,0.578
-6.299,0.506
-5.286,0.56
-8.286,0.067
-10.172,0.146
-9.884,0.561
-11.249,0.563
-5.557,0.00282
-12.638,0.474
-7.008,0.549
-6.699,0.614
-7.838,0.275
-13.424,0.236
-7.707,0.148
-6.519,0.198
-9.764,0.76
-6.689,0.0455
-12.529,0.699
-5.023,0.658
-8.606,0.0415
-4.018,0.19
-10.611,0.722
-15.515,0.0662
-5.098,0.469
-6.524,0.0756
-12.564,0.528
-14.475,0.189
-8.428,0.792
-16.631,0.289
-8.155,0.862
-6.152,0.82
-10.521,0.808
-6.805,0.188
-9.911,0.0659
-8.359,0.941
-6.224,0.00364
-6.987,0.0694
-8.166,0.524
-18.895,0.981
-8.491,0.033
-6.067,0.805
-13.37,0.000715
-8.473,0.0316
-19.171,0.839
-14.516,0.117
-11.898,0.37
-13.025,0.0313
-11.907,0.751
-15.102,0.936
-9.619,0.0412
-10.587,0.00639
-14.003,0.766
-16.743,0.849
-4.337,0.0598
-3.423,0.0225
-8.381,0.116
-9.459,0.744
-6.313,0.00141
-12.776,0.688
-12.026,0.603
-10.757,0.0186
-9.012,0.52
-9.463,0.445
-21.953,0.979
-14.769,0.62
-13.514,0.0636
-8.816,0.809
-10.387,0.743
-10.858,0.995
-15.074,0.0967
-8.303,0.301
-21.571,0.694
-13.218,0.00503
-18.115,0.532
-9.904,0.256
-9.773,0.664
-11.966,0.316
-17.708,0.838
-20.859,0.918
-15.605,0.00277
-14.003,0.733
-14.313,0.97
-18.88,0.878
-12.445,0.995
-8.988,0.532
-13.848,0.766
-11.075,0.483
-11.75,0.488
-8.931,0.675
-12.835,0.213
-12.2,0.0625
-12.35,0.584
-14.77,0.64
-10.86,0.501
-10.633,0.553
-12.003,0.56
-11.593,0.0285
-10.597,0.633
-10.583,0.456
-11.441,0.431
-13.925,0.453
-13.094,0.114
-12.814,0.13
-10.44,0.539
-23.876,0.985
-4.73,0.783
-9.864,0.631
-4.202,0.813
-19.026,0.491
-11.906,0.987
-16.98,0.985
-22.699,0.981
-9.218,0.00669
-7.284,0.00236
-19.701,0.991
-12.455,0.885
-3.209,0.104
-6.699,0.204
-9.966,0.186
-6.206,0.253
-5.779,0.538
-7.616,0.133
-8.716,0.242
-7.773,0.445
-9.703,0.285
-9.443,0.297
-10.404,0.756
-9.865,0.245
-9.073,0.016
-10.566,0.195
-7.178,0.153
-7.864,0.0896
-8.129,0.434
-11.453,0.734
-7.54,0.374
-9.014,0.18
-9.517,0.81
-8.327,0.336
-8.917,0.565
-11.539,0.43
-10.818,0.64
-10.198,0.144
-9.88,0.858
-11.086,0.84
-6.365,0.168
-8.616,0.419
-9.981,0.374
-10.84,0.329
-11.126,0.731
-10.368,0.143
-7.979,0.757
-7.075,0.501
-6.744,0.632
-7.681,0.894
-10.98,0.202
-15.581,0.666
-11.991,0.327
-10.19,0.639
-9.955,0.448
-8.737,0.674
-10.582,0.553
-9.154,0.504
-9.058,0.231
-6.792,0.625
-9.891,0.641
-8.531,0.367
-11.438,0.317
-10.903,0.637
-6.359,0.389
-9.646,0.519
-7.246,0.492
-8.522,0.741
-12.309,0.437
-8.389,0.632
-11.915,0.8
-13.116,0.743
-8.9,0.411
-8.89,4.69e-05
-20.431,0.986
-14.578,0.323
-9.062,0.35
-12.459,0.551
-10.083,0.574
-10.083,0.574
-9.578,0.212
-13.132,0.0769
-13.486,0.198
-10.795,0.765
-6.354,0.578
-9.139,0.0105
-5.831,0.0092
-24.734,0.394
-23.53,0.867
-11.559,0.785
-5.481,0.0886
-6.154,0.283
-5.176,0.295
-9.675,0.0704
-13.587,0.603
-14.417,0.665
-13.234,0.439
-13.605,0.038
-24.877,0.959
-13.075,0.106
-14.47,0.863
-21.808,0.86
-14.394,0.519
-14.727,0.484
-6.531,0.00166
-5.614,0.647
-10.731,0.0111
-11.653,0.484
-9.516,0.0551
-6.891,0.438
-7.922,0.457
-4.645,0.801
-12.129,0.0818
-19.714,0.991
-13.416,0.969
-16.595,0.796
-6.33,0.0679
-16.901,0.938
-18.403,0.961
-21.259,0.978
-13.316,0.995
-23.483,0.896
-13.475,0.983
-17.164,0.958
-14.121,0.973
-16.097,0.939
-17.606,0.957
-15.298,0.98
-11.886,0.773
-14.142,0.991
-16.903,0.949
-13.297,0.977
-15.211,0.945
-15.469,0.957
-17.925,0.918
-15.871,0.892
-9.293,0.822
-16.42,0.811
-15.703,0.97
-15.676,0.964
-9.543,0.651
-13.112,0.181
-21.523,0.858
-13.016,0.0573
-11.263,0.822
-13.953,0.642
-13.984,0.895
-11.226,0.711
-14.609,0.955
-14.545,0.361
-9.263,0.0708
-9.519,0.56
-6.28,0.377
-9.144,0.448
-7.603,0.291
-7.945,0.323
-6.848,0.737
-8.379,0.266
-9.775,0.511
-9.582,0.178
-7.356,0.0553
-9.545,0.155
-10.393,0.0023
-8.735,0.549
-7.561,0.171
-10.795,0.777
-6.876,0.0455
-13.528,0.732
-8.754,0.136
-9.235,0.615
-7.728,0.747
-8.855,0.703
-10.694,0.24
-9.528,0.27
-11.049,0.575
-12.235,0.827
-10.078,0.736
-9.571,0.411
-9.203,0.0896
-8.649,0.642
-11.55,0.654
-9.767,0.889
-8.832,0.858
-12.152,0.738
-9.051,0.0579
-7.68,0.639
-8.932,0.502
-9.123,0.566
-8.147,0.000833
-8.356,0.145
-9.336,0.733
-7.821,0.181
-8.741,0.0244
-5.593,0.104
-6.122,0.124
-7.566,0.58
-9.515,0.199
-10.834,0.314
-8.601,0.247
-7.986,0.632
-8.077,0.745
-9.553,0.168
-13.256,0.955
-7.834,0.0994
-11.627,0.348
-8.176,0.376
-7.267,0.327
-8.619,0.589
-12.228,0.426
-9.505,0.748
-7.332,0.0757
-9.313,0.00857
-9.753,0.433
-12.442,0.433
-8.364,0.0113
-11.03,0.777
-10.791,0.578
-8.62,0.813
-5.699,0.688
-11.456,0.771
-9.486,0.202
-7.279,0.615
-10.679,0.676
-6.345,0.0846
-10.819,0.507
-6.529,0.499
-8.245,0.894
-9.513,0.463
-5.387,0.00293
-8.367,0.0249
-10.025,0.331
-9.997,0.519
-9.609,0.861
-10.066,0.112
-10.581,0.381
-8.947,0.658
-11.898,0.891
-11.893,0.488
-9.786,0.183
-10.047,0.405
-9.692,0.415
-10.19,0.344
-10.644,0.595
-28.212,0.939
-12.505,0.574
-11.405,0.887
-19.41,0.99
-22.904,0.991
-23.698,0.882
-13.393,0.000194
-23.094,0.991
-18.794,0.934
-22.936,0.972
-13.231,0.885
-22.346,0.994
-8.255,0.79
-7.729,0.000322
-16.484,0.128
-10.835,0.528
-29.531,0.991
-25.392,0.877
-10.002,0.305
-36.721,0.992
-31.712,0.987
-13.554,0.859
-12.273,0.782
-8.229,0.103
-6.38,0.000175
-3.616,0.348
-7.678,0.399
-6.753,0.496
-11.191,0.76
-8.391,0.596
-7.515,0.639
-7.918,0.374
-7.916,0.598
-27.515,0.974
-15.727,0.428
-25.088,0.985
-27.997,0.99
-20.9,0.995
-13.804,0.762
-15.522,0.892
-7.528,0.0321
-6.779,0.853
-4.21,0.191
-9.648,0.00283
-12.455,0.189
-13.414,0.0833
-6.107,0.0428
-16.192,0.791
-4.932,0.0884
-11.19,0.669
-20.819,0.338
-20.346,0.8
-4.703,0.0536
-5.993,0.558
-13.164,0.968
-13.875,0.674
-21.313,0.99
-5.517,0.131
-17.199,0.817
-20.03,0.0394
-7.416,0.234
-11.96,0.889
-19.874,0.489
-11.801,0.644
-12.311,0.412
-8.118,0.755
-7.017,0.483
-15.215,0.958
-22.839,0.976
-15.533,0.691
-22.782,0.829
-7.595,0.688
-11.038,0.0231
-21.079,0.691
-17.172,0.00497
-5.427,0.00682
-5.152,0.00171
-17.015,0.169
-9.979,0.69
-6.594,0.0289
-14.71,0.871
-14.098,0.597
-5.236,0.0156
-13.818,0.744
-13.762,0.629
-12.995,0.25
-13.409,0.0897
-16.494,0.238
-14.613,0.706
-10.899,0.204
-9.713,0.74
-9.708,0.779
-7.86,0.201
-7.9,0.671
-7.995,0.449
-6.795,0.647
-13.369,0.481
-7.452,0.102
-15.88,0.754
-13.154,0.0262
-11.144,0.36
-13.005,0.731
-14.955,0.7
-9.191,0.0708
-6.366,0.119
-8.608,0.162
-16.12,0.87
-21.241,0.737
-12.678,0.907
-5.622,0.0742
-16.892,0.158
-8.596,0.97
-16.489,0.678
-8.24,0.616
-14.28,0.582
-6.681,0.0474
-17.801,0.943
-15.267,0.0297
-10.706,0.721
-7.258,0.359
-7.516,0.384
-17.203,0.817
-5.718,0.21
-9.939,0.925
-6.569,0.574
-5.743,0.214
-6.474,0.633
-6.732,0.716
-4.572,0.751
-5.868,0.736
-6.617,0.65
-13.15,0.0333
-27.269,0.989
-13.067,0.913
-14.279,0.161
-14.678,0.742
-9.841,0.216
-9.605,0.00316
-6.651,0.969
-6.802,0.254
-9.025,0.865
-5.449,0.00453
-23.461,0.992
-22.099,0.989
-13.407,0.811
-16.005,0.938
-19.879,0.874
-3.114,0.62
-9.06,0.871
-7.031,0.118
-12.854,0.784
-12.383,0.465
-9.05,0.502
-4.778,0.166
-7.302,0.627
-13.981,0.215
-11.382,0.179
-17.587,0.684
-16.651,0.722
-11.711,0.908
-7.0,0.0977
-6.504,0.0813
-15.29,0.0649
-16.492,0.815
-6.97,0.767
-7.676,0.158
-8.843,0.835
-8.077,0.509
-8.322,0.693
-7.801,0.45
-6.995,0.544
-6.495,0.139
-6.456,0.655
-16.15,0.88
-13.5,0.915
-8.45,0.825
-12.22,0.809
-7.757,0.481
-14.243,0.95
-9.438,0.0079
-9.742,0.626
-6.402,0.00347
-14.934,0.801
-11.541,0.86
-6.823,0.47
-8.101,0.885
-16.866,0.213
-6.42,0.482
-7.581,0.274
-11.051,0.401
-9.173,0.681
-6.679,0.691
-7.177,0.601
-6.298,0.473
-7.962,0.513
-6.053,0.273
-4.562,0.541
-7.662,0.556
-5.201,0.585
-10.817,0.24
-4.315,0.642
-12.064,0.608
-5.238,0.0441
-6.384,0.0462
-10.364,0.669
-6.605,0.935
-10.081,0.175
-6.888,0.008
-6.547,0.0729
-18.984,0.141
-7.351,0.845
-9.05,0.842
-7.163,0.691
-7.052,0.331
-5.959,0.495
-7.463,0.468
-8.578,0.481
-12.076,0.261
-12.684,0.552
-14.564,0.774
-13.968,0.847
-14.348,0.723
-12.929,0.765
-15.036,0.687
-12.248,0.725
-13.256,0.847
-13.205,0.792
-13.023,0.921
-14.702,0.853
-9.577,0.0836
-13.367,0.766
-13.244,0.664
-13.263,0.862
-14.547,0.955
-14.291,0.0513
-14.212,0.0306
-15.723,0.992
-19.011,0.988
-20.426,0.991
-23.113,0.986
-26.952,0.984
-6.154,0.283
-7.346,0.145
-6.33,0.0679
-16.433,0.987
-10.648,0.543
-5.29,0.821
-8.682,0.778
-11.105,0.157
-15.077,0.99
-16.303,0.949
-19.122,0.991
-14.209,0.455
-12.643,0.379
-19.585,0.982
-19.303,0.994
-18.448,0.986
-12.916,0.334
-3.776,0.846
-4.744,0.526
-19.678,0.985
-5.4,0.297
-5.666,0.74
-6.49,0.83
-5.12,0.958
-3.365,0.669
-5.987,0.0872
-4.605,0.203
-4.795,0.662
-4.854,0.178
-8.459,0.566
-8.018,0.0047
-6.124,0.311
-6.474,0.943
-5.138,0.544
-4.961,0.73
-10.975,0.0167
-8.728,0.407
-9.905,0.669
-6.836,0.105
-14.859,0.506
-8.945,0.397
-6.574,0.292
-4.997,0.0768
-6.523,0.827
-10.188,0.668
-9.865,0.202
-8.737,0.674
-8.869,0.132
-10.804,0.00211
-10.859,0.0401
-7.918,0.101
-7.785,0.761
-13.735,0.955
-8.548,0.0638
-9.183,0.183
-6.95,0.0194
-6.301,0.521
-8.27,0.275
-8.404,0.455
-8.013,0.498
-13.759,0.993
-8.108,0.0887
-7.934,0.142
-9.62,0.0609
-6.314,0.0548
-3.943,0.0873
-7.556,0.102
-12.373,0.655
-16.766,0.982
-15.822,0.973
-16.079,0.977
-19.053,0.866
-14.399,0.963
-19.709,0.745
-23.764,0.973
-21.667,0.972
-13.588,0.986
-19.785,0.821
-24.67,0.784
-14.275,0.988
-15.723,0.819
-18.138,0.992
-16.291,0.719
-5.362,0.0564
-9.968,0.0547
-8.393,0.604
-9.254,0.589
-9.205,0.267
-11.695,0.207
-8.872,0.101
-8.201,0.172
-7.413,0.16
-6.848,0.895
-7.566,0.53
-8.951,0.128
-7.56,0.347
-8.035,0.433
-9.975,0.334
-22.642,0.993
-28.137,0.995
-26.733,0.991
-22.835,0.992
-30.72,0.992
-32.189,0.994
-19.83,0.994
-23.523,0.991
-24.268,0.994
-25.472,0.948
-20.851,0.865
-29.437,0.994
-29.519,0.987
-27.841,0.991
-19.725,0.995
-25.698,0.991
-27.75,0.993
-25.46,0.992
-28.793,0.994
-25.294,0.889
-25.763,0.994
-19.22,0.993
-27.175,0.995
-23.151,0.995
-18.405,0.965
-18.941,0.92
-15.362,0.985
-20.897,0.967
-24.584,0.984
-16.169,0.979
-19.955,0.968
-15.668,0.994
-17.052,0.995
-14.784,0.989
-13.797,0.747
-6.634,0.0705
-9.525,0.803
-8.037,0.648
-6.71,0.517
-8.387,0.464
